inventory_id,product_id,store_id,stock_quantity,reorder_level,last_restock_date
2299,9,4,627.0,76,2024-02-28
2300,241,15,687.0,114,2023-05-12
2301,322,11,477.0,114,2024-07-04
2302,87,30,365.0,140,2024-01-02
2303,310,20,584.0,60,2024-12-24
2304,280,29,119.0,22,2024-04-06
2305,13,9,261.0,144,2023-08-06
2306,157,17,648.0,135,2023-01-13
2307,71,13,0.0,88,2023-12-08
2308,275,13,666.0,34,2023-01-01
2309,319,35,850.0,133,2024-02-05
2310,9,13,632.0,117,2024-03-29
2311,230,19,482.0,101,2023-03-27
2312,102,19,741.0,147,2024-02-19
2313,313,12,647.0,97,2024-11-20
2314,231,5,525.0,22,2023-09-22
2315,234,6,993.0,129,2023-11-23
2316,22,35,218.0,37,2024-02-11
2317,329,8,518.0,132,2023-12-24
2318,328,14,31.0,149,2023-06-06
2319,118,9,154.0,122,2024-11-05
2320,262,28,1.0,86,2024-01-16
2321,161,34,16.0,59,2024-04-10
2322,303,26,293.0,145,2023-12-25
2323,68,26,142.0,127,2024-01-25
2324,252,2,776.0,67,2024-09-12
2325,345,21,972.0,134,2024-09-09
2326,249,6,269.0,82,2023-10-29
2327,212,10,18.0,142,2023-01-09
2328,331,4,84.0,76,2024-01-01
2329,37,21,963.0,63,2024-07-07
2330,359,24,233.0,138,2024-03-18
2331,76,17,43.0,74,2023-02-13
2332,286,9,392.0,99,2023-03-18
2333,58,29,21.0,57,2023-01-04
2334,285,26,397.0,55,2024-02-18
2335,297,22,657.0,145,2024-10-23
2336,54,20,887.0,26,2024-01-06
2337,271,11,602.0,87,2024-07-07
2338,244,7,477.0,68,2023-08-05
2339,290,10,359.0,112,2024-07-22
2340,313,8,793.0,51,2024-06-30
2341,265,5,55.0,56,2024-02-10
2342,112,25,594.0,90,2023-10-03
2343,73,7,483.0,138,2023-10-22
2344,21,23,471.0,139,2023-06-26
2345,54,2,400.0,101,2024-05-26
2346,179,26,234.0,124,2024-11-25
2347,291,18,74.0,116,2023-06-20
2348,105,8,562.0,93,2024-02-10
2349,9999,999,0.0,120,2023-09-18
2350,9999,999,0.0,51,2023-01-10
2351,232,12,0.0,106,2023-09-09
2352,16,10,446.0,52,2023-12-27
2353,165,12,167.0,125,2024-02-13
2354,287,30,637.0,29,2023-10-02
2355,147,7,868.0,30,2024-05-27
2356,70,24,108.0,80,2023-05-31
2357,114,4,803.0,136,2023-09-09
2358,355,17,15.0,140,2023-03-02
2359,85,6,244.0,66,2024-05-10
2360,317,16,41.0,133,2023-03-08
2361,90,18,5.0,130,2023-04-12
2362,30,7,483.0,127,2024-06-02
2363,345,33,931.0,62,2023-09-26
2364,9999,999,0.0,43,2023-11-01
2365,137,6,445.0,139,2024-02-25
2366,117,24,149.0,79,2024-10-03
2367,124,12,394.0,112,2023-03-02
2368,225,26,371.0,117,2024-07-24
2369,129,20,883.0,99,2023-11-02
2370,239,27,994.0,48,2023-04-10
2371,1,15,201.0,114,2024-09-14
2372,347,7,537.0,139,2024-11-26
2373,320,8,492.0,42,2024-07-09
2374,62,6,299.0,75,2024-03-16
2375,157,27,100.0,80,2023-10-09
2376,128,28,966.0,119,2024-09-11
2377,146,9,558.0,55,2023-10-05
2378,330,24,211.0,120,2024-10-02
2379,30,24,755.0,133,2024-07-18
2380,317,11,325.0,36,2023-11-08
2381,180,30,601.0,107,2023-04-05
2382,221,19,477.0,55,2024-02-01
2383,186,35,551.0,148,2023-07-24
2384,245,25,317.0,40,2024-09-26
2385,352,15,710.0,75,2024-10-08
2386,160,25,944.0,24,2024-03-03
2387,98,32,774.0,35,2023-01-05
2388,334,16,37.0,20,2023-03-24
2389,357,11,653.0,104,2023-12-26
2390,282,16,122.0,53,2024-01-11
2391,9999,999,0.0,120,2024-09-06
2392,95,35,630.0,38,2024-06-21
2393,210,26,745.0,143,2024-09-27
2394,88,33,393.0,104,2024-03-16
2395,76,25,490.0,123,2024-11-27
2396,88,7,20.0,24,2024-11-04
2397,142,5,928.0,86,2024-10-26
2398,181,9,937.0,45,2023-11-02
2399,302,7,410.0,102,2023-10-11
2400,140,4,181.0,28,2023-02-12
2401,127,20,649.0,148,2023-06-04
2402,53,6,377.0,83,2024-04-03
2403,311,23,244.0,113,2024-11-22
2404,41,6,256.0,100,2024-03-16
2405,261,17,664.0,39,2023-11-02
2406,311,7,954.0,116,2023-06-24
2407,259,12,509.0,69,2023-12-25
2408,148,28,314.0,96,2023-10-28
2409,297,10,523.0,66,2023-01-15
2410,37,35,856.0,43,2024-03-19
2411,347,30,448.0,38,2024-07-03
2412,117,13,116.0,56,2023-01-01
2413,210,14,924.0,127,2023-06-09
2414,113,5,712.0,93,2024-09-26
2415,233,10,767.0,133,2023-01-03
2416,340,6,422.0,73,2024-12-26
2417,221,32,50.0,121,2023-02-20
2418,14,22,737.0,67,2023-11-14
2419,109,17,129.0,120,2024-11-19
2420,342,7,477.0,95,2024-05-31
2421,241,32,845.0,61,2023-09-27
2422,93,35,817.0,43,2024-07-19
2423,355,31,316.0,30,2023-01-13
2424,289,17,477.0,83,2024-09-01
2425,163,4,873.0,140,2024-07-31
2426,9999,999,0.0,36,2023-05-07
2427,9999,999,0.0,86,2023-02-24
2428,196,16,826.0,91,2024-03-20
2429,272,6,953.0,48,2023-07-17
2430,358,5,167.0,87,2023-10-14
2431,58,29,152.0,135,2024-09-25
2432,142,30,308.0,95,2024-09-05
2433,325,6,281.0,81,2023-04-22
2434,1,7,339.0,47,2023-03-18
2435,255,14,975.0,135,2023-12-17
2436,215,35,449.0,134,2023-05-21
2437,345,2,710.0,100,2023-02-17
2438,186,33,178.0,85,2024-03-10
2439,290,17,35.0,26,2024-06-03
2440,200,23,311.0,140,2024-12-14
2441,340,9,90.0,72,2024-04-14
2442,85,6,816.0,45,2023-07-06
2443,10,12,367.0,102,2024-08-30
2444,122,33,483.0,127,2023-07-28
2445,217,26,684.0,137,2023-05-13
2446,252,4,181.0,98,2023-02-22
2447,141,6,343.0,40,2023-11-14
2448,161,3,45.0,124,2024-10-15
2449,159,31,347.0,27,2023-09-17
2450,38,3,951.0,105,2023-09-11
2451,321,30,732.0,96,2023-05-15
2452,169,23,26.0,97,2023-11-16
2453,313,17,821.0,139,2024-06-27
2454,269,6,61.0,137,2023-04-28
2455,102,14,207.0,105,2023-06-19
2456,68,16,473.0,34,2023-08-27
2457,126,32,43.0,98,2023-05-30
2458,253,9,600.0,29,2024-08-28
2459,63,27,788.0,122,2024-03-26
2460,299,25,520.0,131,2024-05-07
2461,95,23,786.0,71,2023-07-08
2462,55,5,471.0,56,2023-12-13
2463,148,16,141.0,31,2024-04-23
2464,243,11,947.0,123,2024-07-27
2465,101,10,255.0,37,2024-03-01
2466,145,6,340.0,77,2024-06-08
2467,302,18,680.0,86,2024-12-02
2468,344,17,719.0,96,2023-01-19
2469,159,35,667.0,47,2023-08-27
2470,17,19,968.0,141,2024-07-04
2471,3,19,433.0,147,2024-09-10
2472,130,16,729.0,55,2024-03-30
2473,132,33,166.0,37,2024-06-26
2474,126,9,8.0,95,2024-05-08
2475,295,29,81.0,45,2023-09-04
2476,314,35,0.0,137,2024-09-17
2477,330,35,420.0,81,2024-11-04
2478,258,19,395.0,148,2024-04-26
2479,176,25,396.0,145,2023-12-25
2480,131,25,891.0,98,2024-02-19
2481,1,6,73.0,134,2024-09-10
2482,82,11,759.0,146,2024-04-23
2483,343,32,563.0,147,2023-11-05
2484,328,20,458.0,130,2023-06-27
2485,239,10,588.0,127,2023-01-06
2486,50,31,435.0,109,2024-05-17
2487,335,19,73.0,84,2023-05-14
2488,337,9,508.0,54,2024-03-23
2489,216,6,190.0,111,2024-10-15
2490,282,35,670.0,54,2024-11-23
2491,170,33,492.0,80,2023-02-07
2492,356,32,543.0,112,2024-12-08
2493,114,30,971.0,123,2023-03-28
2494,185,19,45.0,123,2024-05-15
2495,231,24,477.0,70,2024-05-23
2496,130,5,973.0,24,2024-02-25
2497,331,21,973.0,109,2024-05-20
2498,289,33,634.0,31,2023-06-22
2499,227,29,935.0,109,2024-05-05
2500,77,18,894.0,109,2023-11-04
2501,358,34,225.0,84,2023-09-28
2502,298,31,974.0,47,2023-05-01
2503,237,28,422.0,95,2024-02-29
2504,235,13,936.0,104,2023-04-07
2505,9999,999,0.0,110,2023-12-06
2506,195,21,131.0,146,2024-07-12
2507,267,7,416.0,40,2023-02-20
2508,245,16,0.0,83,2024-08-22
2509,276,4,477.0,63,2024-12-20
2510,178,4,671.0,77,2023-10-29
2511,108,19,477.0,40,2023-12-31
2512,157,9,334.0,105,2024-01-30
2513,250,25,381.0,48,2023-06-27
2514,315,31,310.0,68,2023-08-07
2515,227,1,544.0,147,2023-01-30
2516,333,28,172.0,139,2023-12-03
2517,230,25,260.0,89,2023-10-17
2518,45,22,585.0,72,2024-06-30
2519,351,20,875.0,53,2023-02-04
2520,343,12,308.0,121,2023-07-23
2521,266,30,0.0,45,2023-12-14
2522,107,13,405.0,38,2023-09-15
2523,34,31,551.0,150,2023-10-17
2524,348,29,477.0,99,2023-08-17
2525,317,15,48.0,40,2023-10-27
2526,49,28,891.0,76,2023-10-04
2527,249,11,746.0,22,2023-12-22
2528,166,16,867.0,65,2024-10-20
2529,76,27,733.0,71,2024-06-27
2530,254,28,426.0,45,2024-05-22
2531,137,17,866.0,104,2023-10-29
2532,193,27,211.0,121,2023-03-03
2533,319,22,583.0,112,2023-03-08
2534,60,25,477.0,23,2023-06-28
2535,59,28,498.0,47,2024-01-16
2536,67,31,27.0,72,2024-02-16
2537,293,2,592.0,122,2023-02-17
2538,155,5,996.0,112,2024-03-29
2539,207,29,641.0,93,2023-10-21
2540,167,7,632.0,86,2024-06-23
2541,99,3,982.0,114,2023-06-22
2542,297,22,785.0,133,2023-11-05
2543,239,2,129.0,29,2024-01-23
2544,31,25,793.0,92,2024-05-26
2545,67,4,753.0,135,2024-10-01
2546,180,29,73.0,99,2024-04-25
2547,312,9,323.0,77,2024-08-20
2548,165,5,31.0,81,2023-04-22
2549,208,8,275.0,107,2024-09-21
2550,253,32,134.0,59,2023-12-18
2551,81,4,884.0,116,2023-03-27
2552,336,12,354.0,26,2023-10-14
2553,132,5,312.0,24,2023-04-27
2554,304,6,716.0,106,2024-11-13
2555,357,18,399.0,56,2024-04-14
2556,158,33,236.0,75,2023-09-02
2557,73,7,614.0,139,2023-05-08
2558,205,34,444.0,82,2023-08-14
2559,322,10,56.0,103,2024-12-09
2560,50,13,986.0,40,2023-08-09
2561,166,7,64.0,59,2023-04-26
2562,154,23,133.0,90,2023-06-14
2563,50,18,495.0,71,2024-08-01
2564,342,18,652.0,49,2023-01-29
2565,350,8,436.0,53,2024-08-21
2566,197,31,227.0,48,2024-12-01
2567,292,15,804.0,107,2024-09-11
2568,327,15,667.0,76,2024-05-21
2569,236,8,407.0,34,2024-03-15
2570,48,7,295.0,94,2023-05-03
2571,358,10,722.0,116,2024-02-17
2572,58,29,656.0,140,2024-07-14
2573,185,34,656.0,149,2024-03-18
2574,78,20,754.0,142,2024-03-17
2575,214,23,449.0,121,2023-02-07
2576,153,10,204.0,103,2024-05-04
2577,123,13,751.0,128,2023-04-04
2578,312,3,596.0,20,2023-11-17
2579,271,7,523.0,115,2023-03-26
2580,7,34,520.0,95,2024-06-11
2581,84,22,333.0,51,2023-02-01
2582,122,1,153.0,39,2024-06-06
2583,252,8,405.0,139,2024-06-08
2584,38,25,632.0,124,2023-07-30
2585,205,15,573.0,33,2023-10-17
2586,290,9,442.0,54,2023-07-10
2587,90,32,894.0,67,2023-12-03
2588,9999,999,0.0,118,2023-01-31
2589,175,30,218.0,84,2023-04-21
2590,346,25,549.0,119,2024-03-18
2591,135,14,347.0,34,2023-05-17
2592,322,33,55.0,63,2024-11-10
2593,57,23,703.0,67,2024-03-08
2594,101,31,783.0,138,2023-05-19
2595,78,7,145.0,144,2023-05-15
2596,163,35,341.0,87,2023-07-27
2597,41,26,45.0,145,2024-11-08
2598,326,34,883.0,53,2023-05-25
2599,280,1,58.0,70,2023-10-25
2600,73,9,30.0,110,2024-03-19
2601,155,13,840.0,30,2023-11-01
2602,238,33,377.0,37,2023-12-29
2603,205,1,401.0,55,2024-05-21
2604,253,29,489.0,145,2024-01-23
2605,8,23,423.0,48,2024-08-19
2606,264,3,630.0,68,2023-05-27
2607,150,32,811.0,143,2023-11-26
2608,4,20,311.0,39,2023-02-27
2609,346,16,846.0,22,2023-06-30
2610,339,22,819.0,31,2023-03-10
2611,106,34,353.0,40,2024-02-14
2612,47,35,892.0,118,2024-03-19
2613,154,29,927.0,113,2024-11-01
2614,249,3,819.0,42,2023-06-27
2615,34,24,801.0,138,2024-01-27
2616,188,22,86.0,44,2024-08-02
2617,213,5,888.0,147,2024-02-13
2618,48,23,446.0,118,2023-06-24
2619,297,17,878.0,42,2023-08-24
2620,170,27,183.0,67,2023-02-17
2621,50,13,530.0,89,2023-12-04
2622,250,17,0.0,126,2023-10-06
2623,100,9,307.0,105,2023-12-10
2624,261,15,611.0,108,2024-09-29
2625,342,8,163.0,90,2023-09-08
2626,263,3,0.0,128,2024-10-05
2627,311,14,249.0,20,2024-02-06
2628,201,33,389.0,51,2023-10-30
2629,292,17,477.0,118,2024-09-04
2630,184,4,299.0,103,2023-09-30
2631,111,30,233.0,21,2023-03-24
2632,199,32,253.0,115,2024-05-25
2633,197,34,725.0,132,2023-03-15
2634,164,33,237.0,91,2024-02-13
2635,69,18,345.0,144,2024-07-10
2636,255,16,746.0,79,2023-08-16
2637,9999,999,0.0,134,2024-05-06
2638,58,1,75.0,29,2024-09-27
2639,266,10,622.0,103,2023-09-03
2640,117,23,915.0,37,2023-08-31
2641,99,12,887.0,20,2024-04-01
2642,351,10,525.0,118,2024-01-12
2643,213,6,38.0,52,2024-06-21
2644,234,15,542.0,44,2024-02-29
2645,247,20,350.0,20,2024-08-28
2646,300,16,477.0,137,2023-05-23
2647,113,13,193.0,105,2023-02-03
2648,248,34,50.0,50,2023-03-27
2649,170,22,0.0,124,2023-05-07
2650,307,28,99.0,118,2023-11-10
2651,279,8,164.0,94,2024-03-12
2652,273,32,689.0,64,2023-10-08
2653,161,19,477.0,86,2023-08-16
2654,178,18,401.0,117,2024-12-26
2655,35,20,952.0,126,2023-09-12
2656,284,11,383.0,23,2023-05-03
2657,179,17,488.0,126,2024-05-12
2658,133,3,546.0,136,2024-01-25
2659,301,13,443.0,24,2024-09-30
2660,302,23,477.0,97,2024-10-23
2661,15,4,614.0,141,2024-01-04
2662,174,12,132.0,72,2023-06-16
2663,66,33,311.0,92,2024-11-20
2664,24,29,799.0,98,2024-06-11
2665,97,22,929.0,97,2024-09-24
2666,330,12,476.0,113,2024-06-09
2667,279,35,906.0,74,2023-07-23
2668,278,22,367.0,95,2023-08-20
2669,16,12,465.0,89,2024-06-08
2670,223,20,794.0,142,2024-01-01
2671,334,30,456.0,43,2024-09-01
2672,53,25,337.0,52,2023-06-11
2673,79,7,651.0,21,2024-11-30
2674,85,6,116.0,42,2023-07-18
2675,3,17,325.0,48,2023-11-27
2676,278,14,467.0,49,2024-03-06
2677,333,35,69.0,69,2023-01-10
2678,88,16,313.0,112,2023-10-05
2679,236,26,949.0,44,2024-09-08
2680,351,2,153.0,26,2024-04-21
2681,241,18,955.0,107,2023-08-22
2682,9999,999,0.0,125,2024-06-09
2683,169,5,917.0,59,2023-09-09
2684,70,7,379.0,139,2023-03-01
2685,242,5,743.0,101,2024-06-25
2686,119,24,569.0,71,2024-03-14
2687,357,22,264.0,121,2024-11-15
2688,33,13,12.0,86,2024-10-06
2689,239,28,432.0,105,2024-12-28
2690,321,18,827.0,84,2023-03-19
2691,68,28,342.0,61,2023-06-25
2692,261,22,401.0,34,2023-09-03
2693,147,15,310.0,64,2023-09-25
2694,285,28,17.0,47,2023-03-07
2695,251,8,442.0,138,2023-03-13
2696,196,7,995.0,27,2024-10-31
2697,104,10,667.0,105,2023-09-20
2698,164,28,790.0,125,2023-06-27
2699,226,19,321.0,76,2023-01-04
2700,335,20,603.0,140,2024-08-31
2701,290,7,737.0,60,2023-02-19
2702,358,3,983.0,54,2023-05-22
2703,206,22,270.0,82,2024-10-31
2704,311,31,646.0,46,2023-04-07
2705,78,25,918.0,148,2023-10-26
2706,358,11,357.0,32,2023-10-11
2707,203,22,446.0,120,2023-12-11
2708,95,23,77.0,113,2024-03-11
2709,28,5,923.0,38,2023-05-28
2710,21,14,775.0,114,2023-06-28
2711,94,12,152.0,88,2023-10-31
2712,52,3,679.0,103,2023-04-07
2713,267,24,192.0,106,2023-07-10
2714,218,6,659.0,131,2023-11-26
2715,6,33,169.0,110,2024-05-18
2716,89,23,456.0,108,2024-01-03
2717,277,8,350.0,42,2024-12-06
2718,275,22,336.0,109,2024-08-18
2719,220,3,376.0,144,2023-09-25
2720,235,24,996.0,102,2023-02-27
2721,290,1,110.0,20,2023-12-17
2722,2,22,227.0,44,2023-07-24
2723,356,22,546.0,100,2023-03-03
2724,139,24,657.0,70,2024-06-07
2725,190,14,521.0,78,2024-04-09
2726,256,3,525.0,123,2024-08-13
2727,102,10,245.0,124,2024-03-08
2728,301,20,589.0,61,2023-10-07
2729,102,32,900.0,31,2024-04-10
2730,250,11,925.0,150,2023-11-30
2731,161,1,807.0,101,2024-02-18
2732,220,34,477.0,76,2024-06-27
2733,216,22,596.0,150,2024-11-07
2734,48,35,662.0,75,2024-06-24
2735,160,26,980.0,104,2023-12-22
2736,325,31,543.0,77,2023-01-31
2737,308,5,207.0,28,2024-02-21
2738,159,33,992.0,31,2024-12-27
2739,67,30,266.0,135,2024-05-17
2740,181,10,128.0,138,2024-06-08
2741,201,3,967.0,47,2023-02-03
2742,74,33,799.0,101,2024-06-16
2743,174,10,766.0,109,2023-12-09
2744,119,32,772.0,96,2024-12-23
2745,164,27,92.0,33,2024-04-27
2746,342,4,391.0,25,2023-07-08
2747,56,22,307.0,74,2024-07-01
2748,281,31,685.0,146,2023-01-13
2749,150,6,171.0,63,2023-09-30
2750,151,28,0.0,71,2024-01-10
2751,204,31,213.0,124,2024-04-08
2752,31,35,499.0,149,2023-11-25
2753,248,31,176.0,109,2023-10-01
2754,303,25,351.0,49,2024-07-01
2755,163,24,47.0,34,2023-11-01
2756,134,28,679.0,52,2023-03-04
2757,327,21,67.0,120,2024-08-21
2758,209,23,209.0,118,2023-05-20
2759,352,30,795.0,83,2024-12-08
2760,11,5,863.0,24,2024-12-19
2761,225,8,478.0,90,2023-01-26
2762,59,2,922.0,105,2023-06-05
2763,9999,999,0.0,54,2024-05-04
2764,7,31,276.0,107,2023-11-26
2765,41,4,846.0,128,2023-01-11
2766,42,32,57.0,103,2023-02-03
2767,252,23,721.0,36,2024-01-25
2768,105,26,830.0,113,2023-01-05
2769,130,10,959.0,80,2024-10-27
2770,161,6,921.0,107,2023-06-25
2771,248,20,603.0,107,2024-10-17
2772,352,13,194.0,89,2023-02-28
2773,180,9,522.0,29,2023-02-17
2774,299,35,543.0,124,2024-02-25
2775,304,8,514.0,135,2023-08-09
2776,161,21,138.0,71,2024-11-29
2777,248,12,195.0,24,2023-05-22
2778,287,27,510.0,149,2023-12-25
2779,53,7,575.0,62,2024-04-14
2780,51,34,603.0,35,2023-08-19
2781,224,30,557.0,87,2023-05-08
2782,283,18,900.0,86,2023-01-23
2783,76,27,916.0,38,2024-02-05
2784,318,19,665.0,42,2023-07-05
2785,111,32,517.0,26,2024-04-25
2786,145,7,293.0,65,2023-05-13
2787,268,18,532.0,117,2024-07-11
2788,39,11,477.0,114,2023-04-16
2789,176,33,14.0,51,2024-10-23
2790,117,28,741.0,35,2023-12-11
2791,350,14,613.0,84,2024-01-12
2792,3,5,413.0,53,2024-04-09
2793,128,14,415.0,111,2023-03-14
2794,197,5,898.0,133,2024-11-27
2795,180,32,477.0,127,2024-01-16
2796,154,16,512.0,125,2023-11-01
2797,16,9,56.0,50,2024-10-28
2798,30,17,819.0,22,2023-06-04
2799,167,23,54.0,68,2024-07-17
2800,308,1,656.0,34,2023-08-10
2801,10,16,354.0,123,2024-02-24
2802,253,6,738.0,63,2024-07-02
2803,154,1,722.0,72,2024-01-18
2804,237,21,635.0,146,2024-02-27
2805,43,21,44.0,49,2023-01-03
2806,38,23,57.0,39,2023-08-26
2807,102,12,857.0,80,2023-01-06
2808,132,11,852.0,28,2024-04-24
2809,184,3,60.0,123,2024-09-21
2810,40,5,538.0,28,2024-08-06
2811,4,21,806.0,104,2024-02-04
2812,234,22,614.0,42,2023-02-11
2813,254,23,264.0,90,2023-10-15
2814,6,4,757.0,59,2024-01-28
2815,215,34,588.0,97,2024-02-25
2816,308,4,773.0,124,2024-06-15
2817,205,8,760.0,36,2024-10-19
2818,347,35,174.0,136,2023-06-03
2819,214,19,975.0,114,2023-08-13
2820,52,28,86.0,31,2023-12-09
2821,334,34,339.0,42,2024-04-18
2822,253,9,287.0,90,2024-04-09
2823,68,30,345.0,150,2023-08-22
2824,253,32,734.0,146,2023-02-08
2825,127,14,55.0,93,2023-07-23
2826,15,16,452.0,47,2023-09-05
2827,31,3,634.0,142,2024-03-24
2828,151,4,503.0,37,2023-10-13
2829,124,11,477.0,113,2023-10-21
2830,48,5,346.0,62,2023-05-06
2831,163,16,124.0,80,2023-07-02
2832,203,2,310.0,66,2024-08-17
2833,222,15,131.0,128,2023-06-10
2834,95,7,562.0,29,2023-04-13
2835,260,31,988.0,71,2024-06-17
2836,320,20,315.0,134,2023-06-05
2837,198,31,926.0,48,2024-03-29
2838,283,4,25.0,128,2023-04-09
2839,65,10,136.0,82,2023-02-01
2840,168,13,658.0,111,2023-09-13
2841,20,25,446.0,69,2024-02-12
2842,3,15,513.0,131,2023-06-30
2843,14,21,789.0,118,2024-11-08
2844,340,28,70.0,35,2023-04-26
2845,58,29,973.0,52,2024-05-22
2846,55,18,256.0,66,2024-04-17
2847,54,35,274.0,66,2023-03-15
2848,352,3,399.0,138,2024-10-24
2849,318,20,577.0,54,2024-03-10
2850,241,18,265.0,135,2023-08-16
2851,235,9,783.0,136,2024-05-22
2852,201,25,183.0,109,2023-11-10
2853,89,29,117.0,33,2023-06-10
2854,181,2,709.0,146,2023-07-18
2855,211,9,477.0,57,2023-02-20
2856,327,5,996.0,134,2024-08-01
2857,5,23,154.0,150,2024-06-01
2858,71,22,601.0,37,2024-02-18
2859,192,27,435.0,128,2024-09-05
2860,62,14,604.0,135,2024-04-02
2861,291,28,259.0,24,2024-06-09
2862,80,27,589.0,32,2023-02-21
2863,16,1,131.0,33,2023-03-11
2864,118,9,339.0,78,2024-01-17
2865,275,32,619.0,125,2023-12-25
2866,151,3,624.0,98,2024-09-21
2867,178,21,8.0,148,2024-03-24
2868,207,2,156.0,76,2024-01-23
2869,280,20,808.0,43,2023-07-18
2870,81,6,154.0,80,2024-11-08
2871,94,29,158.0,87,2023-07-12
2872,134,26,477.0,138,2023-07-05
2873,198,27,824.0,121,2023-06-05
2874,231,8,771.0,105,2023-07-20
2875,128,16,184.0,117,2023-06-24
2876,319,29,604.0,132,2023-04-03
2877,34,8,441.0,46,2024-12-25
2878,184,33,426.0,133,2023-07-28
2879,13,26,778.0,126,2024-08-23
2880,21,31,940.0,132,2024-05-18
2881,104,17,448.0,83,2024-02-28
2882,258,18,463.0,100,2024-06-16
2883,93,24,300.0,50,2024-09-18
2884,339,16,642.0,66,2023-10-16
2885,77,35,724.0,118,2024-03-24
2886,196,32,108.0,78,2023-10-30
2887,245,1,560.0,149,2023-05-22
2888,210,34,508.0,47,2024-07-18
2889,167,11,166.0,50,2023-03-22
2890,23,2,916.0,142,2024-12-05
2891,53,9,477.0,60,2023-06-28
2892,337,24,504.0,57,2024-08-31
2893,97,6,733.0,80,2023-05-13
2894,9999,999,0.0,130,2023-04-20
2895,142,18,693.0,56,2024-02-22
2896,343,1,380.0,137,2024-07-19
2897,204,30,676.0,89,2024-06-12
2898,71,13,634.0,83,2023-10-21
2899,154,30,516.0,73,2024-06-12
2900,196,20,676.0,67,2024-11-28
2901,285,21,670.0,27,2023-06-12
2902,323,17,145.0,26,2024-06-16
2903,307,24,507.0,115,2024-12-24
2904,346,16,0.0,62,2023-09-10
2905,83,16,97.0,57,2024-04-22
2906,232,27,892.0,83,2023-10-19
2907,94,32,114.0,73,2023-02-19
2908,140,7,25.0,78,2024-02-21
2909,263,20,728.0,57,2023-01-08
2910,60,14,965.0,129,2024-05-05
2911,137,15,265.0,43,2024-04-11
2912,171,28,918.0,58,2024-02-25
2913,16,18,739.0,118,2023-05-01
2914,35,10,602.0,118,2024-04-10
2915,25,11,118.0,135,2024-04-02
2916,64,10,510.0,31,2023-11-22
2917,329,31,73.0,138,2024-07-19
2918,183,14,139.0,141,2023-09-26
2919,78,19,919.0,101,2023-10-06
2920,195,7,378.0,79,2024-01-28
2921,72,19,459.0,66,2023-07-13
2922,236,8,228.0,78,2023-04-10
2923,179,24,546.0,84,2023-01-29
2924,50,20,692.0,130,2024-05-25
2925,129,32,456.0,106,2023-04-09
2926,164,33,808.0,51,2023-02-26
2927,230,6,536.0,147,2024-07-11
2928,325,25,532.0,48,2024-10-29
2929,34,25,266.0,33,2024-09-11
2930,194,19,39.0,96,2023-10-06
2931,56,31,185.0,26,2023-11-19
2932,353,9,227.0,41,2023-01-02
2933,17,33,365.0,63,2024-08-04
2934,205,13,597.0,112,2023-05-15
2935,357,10,29.0,56,2024-08-27
2936,183,6,706.0,46,2023-04-27
2937,208,28,100.0,142,2023-01-21
2938,56,14,227.0,126,2023-06-15
2939,232,30,1.0,72,2023-01-24
2940,220,25,896.0,141,2023-06-10
2941,242,11,82.0,136,2024-03-25
2942,330,13,10.0,100,2024-04-15
2943,173,26,880.0,127,2024-08-20
2944,26,28,180.0,53,2023-12-21
2945,143,3,139.0,141,2024-01-19
2946,298,13,387.0,144,2024-06-12
2947,188,9,666.0,31,2024-01-29
2948,76,1,173.0,79,2024-01-07
2949,333,13,226.0,138,2024-02-20
2950,107,28,750.0,102,2024-01-02
2951,281,5,477.0,106,2023-01-03
2952,55,2,42.0,127,2024-02-20
2953,22,24,145.0,58,2023-08-21
2954,216,34,304.0,128,2024-02-26
2955,111,33,310.0,106,2024-05-24
2956,243,1,511.0,137,2024-05-06
2957,108,32,614.0,76,2024-09-10
2958,345,28,221.0,59,2024-11-18
2959,43,3,850.0,66,2024-12-18
2960,58,4,445.0,102,2023-10-29
2961,331,8,482.0,79,2023-01-28
2962,234,35,599.0,96,2023-07-07
2963,18,7,798.0,124,2024-05-23
2964,225,35,559.0,115,2023-05-27
2965,203,29,144.0,31,2024-10-27
2966,241,24,703.0,106,2023-01-20
2967,337,5,536.0,85,2023-11-09
2968,251,15,491.0,105,2023-06-18
2969,312,31,391.0,136,2024-10-07
2970,212,6,349.0,22,2023-12-22
2971,292,2,556.0,34,2023-01-26
2972,88,33,116.0,98,2024-02-06
2973,299,19,390.0,49,2023-08-28
2974,109,25,110.0,60,2024-01-24
2975,64,16,640.0,118,2024-09-02
2976,74,26,222.0,41,2024-01-28
2977,183,13,477.0,140,2024-02-11
2978,57,29,296.0,55,2024-02-10
2979,331,16,298.0,32,2023-05-24
2980,325,26,459.0,47,2024-10-25
2981,81,13,663.0,60,2023-06-13
2982,34,29,112.0,30,2024-05-08
2983,47,26,713.0,39,2024-01-21
2984,106,28,650.0,42,2024-06-24
2985,236,22,881.0,105,2024-08-17
2986,221,1,768.0,127,2024-12-17
2987,295,9,227.0,72,2024-10-23
2988,166,19,509.0,48,2024-09-07
2989,317,25,178.0,36,2023-06-08
2990,308,12,501.0,114,2023-11-01
2991,129,24,70.0,51,2024-03-02
2992,251,21,427.0,101,2024-03-01
2993,289,21,320.0,115,2023-07-17
2994,198,22,5.0,112,2023-04-19
2995,346,31,651.0,26,2024-01-31
